time,0,0.25,0.5,0.8,0.9,1.0,1.1,1.25,1.5,1.75,2.0,3.0,4.0,5.0
1900.0,0.0665,0.0665,0.0665,0.0665,0.0665,0.0665,0.0665,0.0665,0.0665,0.0665,0.0665,0.0665,0.0665,0.0665
1900.5,0.06783619554696259,0.06229452888029593,0.06229452888029593,0.06229452888029593,0.06229452888029593,0.06229452888029593,0.06229452888029593,0.06229452888029593,0.06229452888029593,0.06229452888029593,0.06229452888029593,0.06229452888029593,0.06229452888029593,0.06229452888029593
1901.0,0.06974384747626688,0.06331879715467065,0.06326588232094196,0.06324603598256831,0.0632423605386095,0.06323942013931463,0.06323701432889736,0.06323412732173489,0.06323059870607345,0.06322807823173072,0.06322618785705993,0.0632217769197809,0.06321957141804102,0.06321824810640475
1901.5,0.07180129631818283,0.06440420312580263,0.06430008775199043,0.06426099313577406,0.06425375031358783,0.0642479553628242,0.06424321358119828,0.06423752289872854,0.06423056681331836,0.06422559763740641,0.06422187045821194,0.06421317271571564,0.06420882332408197,0.06420621352255206
1902.0,0.07392868622351972,0.06552633320119364,0.06536805147491714,0.06530858139509657,0.06529756154041172,0.06528874410722058,0.06528152881879404,0.06527286925457129,0.06526228353730569,0.06525472109421439,0.06524904859636212,0.06523581054857451,0.0652291903589448,0.06522521787197717
1902.5,0.07559016510001701,0.06668332442605243,0.06646749287787408,0.06638635999388953,0.06637132358146763,0.0663592917901618,0.06634944583647134,0.0663376285988821,0.06632318220541017,0.06631286126165896,0.06630511940948208,0.06628705127059753,0.06627801519584328,0.06627259290889807
1903.0,0.07714153359137438,0.0678735755078078,0.06759655748847974,0.0674923801985072,0.06747307028087711,0.0674576183249577,0.0674449731540833,0.06742979578454608,0.06741124097389188,0.06739798437469949,0.06738804019413763,0.06736483133042372,0.06735322386368055,0.06734625841168629
1903.5,0.07869133780912171,0.06908866861612975,0.06875133671115635,0.06862441655524461,0.06860088740072982,0.06858201125586819,0.0685663925475407,0.06854764567117848,0.0685247262573986,0.06850835082130724,0.06849606682120349,0.06846739606849281,0.0684530564425186,0.06844445130568837
1904.0,0.08023095250955828,0.07027670110869154,0.06989693776527013,0.0697460788197739,0.06971810850017457,0.06969569026602764,0.0696772181671645,0.06965504563762283,0.06962793696246443,0.0696085676097986,0.06959403730287254,0.06956012226406795,0.06954315896789488,0.06953297913941564
1904.5,0.081785406230836,0.07143852996605833,0.07103976755323671,0.07086381262035717,0.07083118568729552,0.07080504560151445,0.07078354704234141,0.07075774117088593,0.07072618938390855,0.0707036447862475,0.07068673217211718,0.07064725549789612,0.07062750984815132,0.07061566011497614
1905.0,0.08335576428610651,0.07258348207996244,0.07218134810627394,0.07197994066914325,0.07194244096433763,0.07191240452749093,0.07188773172160186,0.07185811493853003,0.07182190267396794,0.07179602734279146,0.07177661568035154,0.07173130455747166,0.07170863992761482,0.07169503824319906
1905.5,0.08494326108889277,0.07369423321618829,0.07329079745191062,0.07306228178832877,0.0730199049303654,0.07298598325988104,0.07295819938578776,0.07292484716034124,0.07288406614529112,0.07285492525302223,0.07283306323118661,0.07278203062992133,0.07275650316928428,0.07274118311538585
1906.0,0.0865492089108985,0.0748103571808028,0.07440897888212575,0.07415189486487997,0.07410420200123066,0.074066022997521,0.07403474724265616,0.07399720278329901,0.0739512949874084,0.07391849012201927,0.07389387903028963,0.07383642828599474,0.07380768983271381,0.07379044256647144
1906.5,0.08817494496346191,0.07592967426532825,0.07552767506701707,0.07524654481218235,0.07519333706071661,0.075150743054165,0.07511585284351686,0.0750739686132052,0.07502275304909248,0.07498615448506138,0.07495869678315528,0.07489459947878432,0.07486253539091622,0.07484329198807402
1907.0,0.08982180149891877,0.07705406041641166,0.07664358412496472,0.07634723229037792,0.07628828335991286,0.07624109314392924,0.07620244009503523,0.07615603791531098,0.07609929662932391,0.07605874856224014,0.07602832732847081,0.07595731041514399,0.07592178404477758,0.07590046247651464
1907.5,0.09149108969243104,0.07818451141945255,0.07776106509124772,0.07745493518931758,0.0773900128544007,0.07733804045491395,0.0772954722799149,0.07724436924871181,0.07718187845939745,0.0771372208857755,0.07710371602943263,0.07702549899877144,0.07698636993437233,0.07696288590294602
